run_index,run_purpose,dataset,model,attack_type,attack_specific,repeat,prompt,output,source,likely_cause,affected_asset,recommendation,risk_score,format_all_fields_present,latency_sec,prompt_tokens,completion_tokens,error,timestamp
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,deepseek-r1:8b,force listen mode,6,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.13
MAC Source: 8e:b9:e5:ed:39:6d
MAC Destination: 4a:05:3d:6f:9c:d3
Protocol: MODBUS
Modbus Function Code: 8 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x0000
Packet flow rate (last 4s window): 31.0 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.3x
","
Source: 192.168.0.1/8e:b9:e5:ed:39:6d (internal)
Likely Cause: Unusual Modbus function code 8 (potential scan/fuzzing) combined with a null PDU and elevated rate vs baseline, indicating possible reconnaissance or attack attempt.
Affected Asset: 192.168.0.13/4a:05:3d:6f:9c:d3
Recommendation: Investigate the source device 192.168.0.1 immediately for unauthorized activity or compromise.
Risk Score: 7/10",192.168.0.1/8e:b9:e5:ed:39:6d (internal),"Unusual Modbus function code 8 (potential scan/fuzzing) combined with a null PDU and elevated rate vs baseline, indicating possible reconnaissance or attack attempt.",192.168.0.13/4a:05:3d:6f:9c:d3,Investigate the source device 192.168.0.1 immediately for unauthorized activity or compromise.,7.0,True,445.64,297.0,466.0,,2026-09-07T02:13:19
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,deepseek-r1:8b,restart communication,7,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.21
IP Destination: 192.168.0.1
MAC Source: 06:86:aa:54:38:27
MAC Destination: 12:43:ec:e5:ed:ad
Protocol: MODBUS
Modbus Function Code: 8 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x
Packet flow rate (last 4s window): 26.0 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.1x
","
Source: 192.168.0.21 (internal)
Likely Cause: Unusual Modbus function code (8) combined with a slight packet rate increase (1.1x) suggests possible reconnaissance or testing activity.
Affected Asset: 192.168.0.1
Recommendation: Investigate the source device (IP/MAC 192.168.0.21) immediately.
Risk Score: 7/10",192.168.0.21 (internal),Unusual Modbus function code (8) combined with a slight packet rate increase (1.1x) suggests possible reconnaissance or testing activity.,192.168.0.1,Investigate the source device (IP/MAC 192.168.0.21) immediately.,7.0,True,65.52,292.0,258.0,,2026-09-07T02:14:24
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,deepseek-r1:8b,data flood attack,8,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.12
MAC Source: f2:e9:cf:38:cb:7c
MAC Destination: f2:e9:cf:38:cb:7c
Protocol: MODBUS
Modbus Function Code: 4 (Read Input Registers)
Modbus PDU: 0x00630009
Packet flow rate (last 4s window): 10588.25 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 432.3x
","
Source: 192.168.0.1 (internal) / MAC Source: f2:e9:cf:38:cb:7c (internal)
Likely Cause: High packet rate with same source and destination IP/MAC suggests possible device misconfiguration or denial-of-service attempt exploiting the device.
Affected Asset: 192.168.0.12 / MAC Destination: f2:e9:cf:38:cb:7c
Recommendation: Immediately isolate the affected device from the network.
Risk Score: 9/10",192.168.0.1 (internal) / MAC Source: f2:e9:cf:38:cb:7c (internal),High packet rate with same source and destination IP/MAC suggests possible device misconfiguration or denial-of-service attempt exploiting the device.,192.168.0.12 / MAC Destination: f2:e9:cf:38:cb:7c,Immediately isolate the affected device from the network.,9.0,True,63.75,290.0,268.0,,2026-09-07T02:15:28
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,address scan,1,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.13
IP Destination: 192.168.0.1
MAC Source: 2a:38:83:ac:ac:68
MAC Destination: 2a:38:83:ac:ac:68
Protocol: MODBUS
Modbus Function Code: 24 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x00080000000100020003
Packet flow rate (last 4s window): 107.5 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 4.4x
","Source: 192.168.0.13 (Internal)
Likely Cause: Potential reconnaissance or fuzzing activity due to the use of a non-standard Modbus function code (24) and a high-volume packet burst.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source device (192.168.0.13) from the ICS network for forensic analysis.
Risk Score: 8/10",192.168.0.13 (Internal),Potential reconnaissance or fuzzing activity due to the use of a non-standard Modbus function code (24) and a high-volume packet burst.,192.168.0.1,Isolate the source device (192.168.0.13) from the ICS network for forensic analysis.,8.0,True,138.3,332.0,110.0,,2026-09-07T02:17:47
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,function code scan,2,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.21
IP Destination: 192.168.0.1
MAC Source: 2a:38:83:ac:ac:68
MAC Destination: 2a:38:83:ac:ac:68
Protocol: MODBUS
Modbus Function Code: 40 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x
Packet flow rate (last 4s window): 189.25 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 7.7x
","Source: 192.168.0.21 (Internal)
Likely Cause: Potential reconnaissance or fuzzing due to the use of a non-standard Modbus function code (40) and a high-volume packet burst.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source device (192.168.0.21) from the ICS network for forensic analysis.
Risk Score: 8/10",192.168.0.21 (Internal),Potential reconnaissance or fuzzing due to the use of a non-standard Modbus function code (40) and a high-volume packet burst.,192.168.0.1,Isolate the source device (192.168.0.21) from the ICS network for forensic analysis.,8.0,True,63.06,313.0,109.0,,2026-09-07T02:18:50
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,device identification attack,3,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.13
MAC Source: 8a:35:2d:61:c0:1a
MAC Destination: ce:de:28:88:0d:e2
Protocol: MODBUS
Modbus Function Code: 43 (Read Device Identification / Encapsulated Interface Transport)
Modbus PDU: 0x0e0200
Packet flow rate (last 4s window): 38.75 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.6x
","Source: 192.168.0.1 (Internal)
Likely Cause: Reconnaissance or unauthorized information gathering due to the use of Function Code 43 to query device identification.
Affected Asset: 192.168.0.13
Recommendation: Isolate the source device (192.168.0.1) from the ICS network and perform a forensic audit.
Risk Score: 7/10",192.168.0.1 (Internal),Reconnaissance or unauthorized information gathering due to the use of Function Code 43 to query device identification.,192.168.0.13,Isolate the source device (192.168.0.1) from the ICS network and perform a forensic audit.,7.0,True,58.72,311.0,101.0,,2026-09-07T02:19:48
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,naive sensor read,4,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.11
MAC Source: 8a:35:2d:61:c0:1a
MAC Destination: ce:de:28:88:0d:e2
Protocol: MODBUS
Modbus Function Code: 1 (Read Coils)
Modbus PDU: 0x00007d0
Packet flow rate (last 4s window): 29.25 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.2x
","Source: 192.168.0.1 (Internal)
Likely Cause: Potential reconnaissance or polling spike, as the packet rate exceeds the baseline and indicates a rapid scan of coil statuses.
Affected Asset: 192.168.0.11
Recommendation: Isolate the source device and verify if the increased polling rate is caused by a legitimate HMI/PLC polling change or unauthorized scanning.
Risk Score: 6/10",192.168.0.1 (Internal),"Potential reconnaissance or polling spike, as the packet rate exceeds the baseline and indicates a rapid scan of coil statuses.",192.168.0.11,Isolate the source device and verify if the increased polling rate is caused by a legitimate HMI/PLC polling change or unauthorized scanning.,6.0,True,55.15,305.0,101.0,,2026-09-07T02:20:43
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,sporadic sensor measurement injection,5,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.11
IP Destination: 192.168.0.1
MAC Source: 0e:a6:9d:0b:1c:dd
MAC Destination: 72:c1:f6:01:3c:39
Protocol: MODBUS
Modbus Function Code: 6 (Write Single Register)
Modbus PDU: 0x001463b7
Packet flow rate (last 4s window): 43.5 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.8x
","Source: 192.168.0.11 (Internal)
Likely Cause: Potential unauthorized command injection or a DoS attempt due to a high-frequency ""Write Single Register"" command exceeding the baseline.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source device (192.168.0.11) and verify if the write command was initiated by an authorized engineering workstation.
Risk Score: 8/10",192.168.0.11 (Internal),"Potential unauthorized command injection or a DoS attempt due to a high-frequency ""Write Single Register"" command exceeding the baseline.",192.168.0.1,Isolate the source device (192.168.0.11) and verify if the write command was initiated by an authorized engineering workstation.,8.0,True,58.13,307.0,110.0,,2026-09-07T02:21:42
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,force listen mode,6,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.13
MAC Source: 8e:b9:e5:ed:39:6d
MAC Destination: 4a:05:3d:6f:9c:d3
Protocol: MODBUS
Modbus Function Code: 8 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x0000
Packet flow rate (last 4s window): 31.0 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.3x
","Source: 192.168.0.1 (Internal)
Likely Cause: Potential reconnaissance or fuzzing activity due to the use of a non-standard Modbus Function Code 8.
Affected Asset: 192.168.0.13
Recommendation: Isolate the source device (192.168.0.1) from the ICS network for forensic analysis.
Risk Score: 8/10",192.168.0.1 (Internal),Potential reconnaissance or fuzzing activity due to the use of a non-standard Modbus Function Code 8.,192.168.0.13,Isolate the source device (192.168.0.1) from the ICS network for forensic analysis.,8.0,True,56.48,317.0,100.0,,2026-09-07T02:22:38
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,restart communication,7,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.21
IP Destination: 192.168.0.1
MAC Source: 06:86:aa:54:38:27
MAC Destination: 12:43:ec:e5:ed:ad
Protocol: MODBUS
Modbus Function Code: 8 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x
Packet flow rate (last 4s window): 26.0 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.1x
","Source: 192.168.0.21 (Internal)
Likely Cause: Potential reconnaissance or fuzzing activity due to the use of a non-standard Modbus Function Code 8.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source device (192.168.0.21) from the ICS network to prevent further unauthorized polling.
Risk Score: 8/10",192.168.0.21 (Internal),Potential reconnaissance or fuzzing activity due to the use of a non-standard Modbus Function Code 8.,192.168.0.1,Isolate the source device (192.168.0.21) from the ICS network to prevent further unauthorized polling.,8.0,True,56.32,310.0,103.0,,2026-09-07T02:23:34
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,gemma4:12b,data flood attack,8,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.12
MAC Source: f2:e9:cf:38:cb:7c
MAC Destination: f2:e9:cf:38:cb:7c
Protocol: MODBUS
Modbus Function Code: 4 (Read Input Registers)
Modbus PDU: 0x00630009
Packet flow rate (last 4s window): 10588.25 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 432.3x
","Source: 192.168.0.1 (Internal)
Likely Cause: A potential reconnaissance or DoS attack due to a massive spike in Modbus Read Input Register requests exceeding the baseline by over 400x.
Affected Asset: 192.168.0.12
Recommendation: Isolate the source device (192.168.0.1) from the ICS network immediately to prevent further polling.
Risk Score: 9/10",192.168.0.1 (Internal),A potential reconnaissance or DoS attack due to a massive spike in Modbus Read Input Register requests exceeding the baseline by over 400x.,192.168.0.12,Isolate the source device (192.168.0.1) from the ICS network immediately to prevent further polling.,9.0,True,61.03,308.0,110.0,,2026-09-07T02:24:35
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,address scan,1,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.13
IP Destination: 192.168.0.1
MAC Source: 2a:38:83:ac:ac:68
MAC Destination: 2a:38:83:ac:ac:68
Protocol: MODBUS
Modbus Function Code: 24 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x00080000000100020003
Packet flow rate (last 4s window): 107.5 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 4.4x
","Source: 192.168.0.13 (internal)
Likely Cause: The packet contains a non-standard Modbus function code (24) and an unusually high packet rate, suggesting potential scanning or fuzzing activity targeting the Modbus/TCP network.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source IP (192.168.0.13) and investigate for unauthorized devices or compromised systems on the network.
Risk Score: 9/10",192.168.0.13 (internal),"The packet contains a non-standard Modbus function code (24) and an unusually high packet rate, suggesting potential scanning or fuzzing activity targeting the Modbus/TCP network.",192.168.0.1,Isolate the source IP (192.168.0.13) and investigate for unauthorized devices or compromised systems on the network.,9.0,True,165.54,327.0,117.0,,2026-09-07T02:27:21
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,function code scan,2,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.21
IP Destination: 192.168.0.1
MAC Source: 2a:38:83:ac:ac:68
MAC Destination: 2a:38:83:ac:ac:68
Protocol: MODBUS
Modbus Function Code: 40 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x
Packet flow rate (last 4s window): 189.25 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 7.7x
","Source: 192.168.0.21 (internal)
Likely Cause: Malicious scanning or fuzzing activity detected due to non-standard Modbus function code 40 and extremely high packet rate
Affected Asset: 192.168.0.1
Recommendation: Isolate the source IP (192.168.0.21) and perform a security investigation
Risk Score: 9/10",192.168.0.21 (internal),Malicious scanning or fuzzing activity detected due to non-standard Modbus function code 40 and extremely high packet rate,192.168.0.1,Isolate the source IP (192.168.0.21) and perform a security investigation,9.0,True,50.79,308.0,100.0,,2026-09-07T02:28:12
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,device identification attack,3,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.13
MAC Source: 8a:35:2d:61:c0:1a
MAC Destination: ce:de:28:88:0d:e2
Protocol: MODBUS
Modbus Function Code: 43 (Read Device Identification / Encapsulated Interface Transport)
Modbus PDU: 0x0e0200
Packet flow rate (last 4s window): 38.75 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.6x
","Source: 192.168.0.1 (internal)
Likely Cause: The high packet rate and use of Modbus function code 43 suggest a potential scanning or enumeration attempt targeting the device at 192.168.0.13.
Affected Asset: 192.168.0.13
Recommendation: Isolate the source IP (192.168.0.1) and investigate the device at 192.168.0.13 for signs of unauthorized access or configuration changes.
Risk Score: 7/10",192.168.0.1 (internal),The high packet rate and use of Modbus function code 43 suggest a potential scanning or enumeration attempt targeting the device at 192.168.0.13.,192.168.0.13,Isolate the source IP (192.168.0.1) and investigate the device at 192.168.0.13 for signs of unauthorized access or configuration changes.,7.0,True,63.97,305.0,134.0,,2026-09-07T02:29:16
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,naive sensor read,4,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.11
MAC Source: 8a:35:2d:61:c0:1a
MAC Destination: ce:de:28:88:0d:e2
Protocol: MODBUS
Modbus Function Code: 1 (Read Coils)
Modbus PDU: 0x00007d0
Packet flow rate (last 4s window): 29.25 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.2x
","Source: 192.168.0.1 (internal)
Likely Cause: Increased packet rate and Modbus Read Coils function suggest potential reconnaissance or scanning activity.
Affected Asset: 192.168.0.11
Recommendation: Isolate the source IP (192.168.0.1) and investigate for unauthorized access or compromised devices.
Risk Score: 7/10",192.168.0.1 (internal),Increased packet rate and Modbus Read Coils function suggest potential reconnaissance or scanning activity.,192.168.0.11,Isolate the source IP (192.168.0.1) and investigate for unauthorized access or compromised devices.,7.0,True,47.75,299.0,94.0,,2026-09-07T02:30:03
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,sporadic sensor measurement injection,5,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.11
IP Destination: 192.168.0.1
MAC Source: 0e:a6:9d:0b:1c:dd
MAC Destination: 72:c1:f6:01:3c:39
Protocol: MODBUS
Modbus Function Code: 6 (Write Single Register)
Modbus PDU: 0x001463b7
Packet flow rate (last 4s window): 43.5 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.8x
","Source: 192.168.0.11 (internal)
Likely Cause: A high packet rate combined with a Modbus write operation suggests potential unauthorized control or scanning activity.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source IP (192.168.0.11) and investigate for unauthorized access or malware.
Risk Score: 8/10",192.168.0.11 (internal),A high packet rate combined with a Modbus write operation suggests potential unauthorized control or scanning activity.,192.168.0.1,Isolate the source IP (192.168.0.11) and investigate for unauthorized access or malware.,8.0,True,51.93,300.0,96.0,,2026-09-07T02:30:55
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,force listen mode,6,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.1
IP Destination: 192.168.0.13
MAC Source: 8e:b9:e5:ed:39:6d
MAC Destination: 4a:05:3d:6f:9c:d3
Protocol: MODBUS
Modbus Function Code: 8 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x0000
Packet flow rate (last 4s window): 31.0 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.3x
","Source: 192.168.0.1 (internal)
Likely Cause: This packet may be part of a scanning or fuzzing attack, as indicated by the non-standard Modbus function code (8) and elevated packet rate.
Affected Asset: 192.168.0.13
Recommendation: Isolate the source IP (192.168.0.1) and investigate for potential compromise or unauthorized access.
Risk Score: 8/10",192.168.0.1 (internal),"This packet may be part of a scanning or fuzzing attack, as indicated by the non-standard Modbus function code (8) and elevated packet rate.",192.168.0.13,Isolate the source IP (192.168.0.1) and investigate for potential compromise or unauthorized access.,8.0,True,51.41,309.0,108.0,,2026-09-07T02:31:47
1,"prompt2 run3 - lap lai de kiem chung do on dinh, dac biet WBF",Intelligent Electronic Device,qwen3:14b,restart communication,7,1,"
You are a SOC analyst reviewing a flagged anomalous packet on an Industrial
Control System (Modbus/TCP) network. Based on the data below, respond in
EXACTLY this format (one short line per field, no extra commentary):

Source: <suspected source IP/MAC, and whether it is internal or external to the local network>
Likely Cause: <one sentence - the suspected type of behavior and why, based on the signals below>
Affected Asset: <the destination IP/device being affected>
Recommendation: <one specific action the operator should take right now>
Risk Score: X/10

--- Packet data ---
IP Source: 192.168.0.21
IP Destination: 192.168.0.1
MAC Source: 06:86:aa:54:38:27
MAC Destination: 12:43:ec:e5:ed:ad
Protocol: MODBUS
Modbus Function Code: 8 (not a standard Modbus function code - may indicate function code scanning/fuzzing)
Modbus PDU: 0x
Packet flow rate (last 4s window): 26.0 packets/sec
Baseline average packet rate (whole dataset): 24.49 packets/sec
Rate ratio vs baseline: 1.1x
","Source: 192.168.0.21 (internal)
Likely Cause: The use of non-standard Modbus function code 8 and elevated packet rate suggest scanning or fuzzing activity targeting the Modbus protocol.
Affected Asset: 192.168.0.1
Recommendation: Isolate the source IP (192.168.0.21) and investigate for unauthorized devices or compromised systems on the network.
Risk Score: 8/10",192.168.0.21 (internal),The use of non-standard Modbus function code 8 and elevated packet rate suggest scanning or fuzzing activity targeting the Modbus protocol.,192.168.0.1,Isolate the source IP (192.168.0.21) and investigate for unauthorized devices or compromised systems on the network.,8.0,True,48.54,304.0,108.0,,2026-09-07T02:32:35
